name,Age,Experience (Years),Salary ($),Department,profit,Satisfaction Level,Work Hours Per Week,Projects Handled,Certifications,Remote Work (Days/Week),Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,Parameter_11,Parameter_12,Parameter_13,Parameter_14,Parameter_15,Parameter_16,Parameter_17,Parameter_18,Parameter_19,Parameter_20,Parameter_21,Parameter_22,Parameter_23,Parameter_24,Parameter_25,Parameter_26,Parameter_27,Parameter_28,Parameter_29,Parameter_30,Parameter_31,Parameter_32,Parameter_33,Parameter_34,Parameter_35,Parameter_36,Parameter_37,Parameter_38,Parameter_39,Parameter_40,Parameter_41,Parameter_42,Parameter_43,Parameter_44,Parameter_45,Parameter_46,Parameter_47,Parameter_48,Parameter_49
Employee_159,49,17,92285,Marketing,2,0.146341317439869,47,9,3,4,64,0.4828172258420128,Medium,43,0.8067852387481186,Medium,60,0.1006880685798017,High,73,0.0500934952509883,Medium,77,0.2482160853669931,High,95,0.1615219151945942,High,57,0.9857230896495716,High,81,0.7470021490025894,Low,59,0.4239653902072924,Low,63,0.479956345553284,Low,10,0.5999325598819829,High,42,0.4486668045998039,High,47,0.0055150753808699,High,96,0.6061378906231267,Medium,53,0.7556689459281191,Low,20,0.1872255992249476,High,86
Employee_160,58,8,38932,Finance,9,0.6877045504968895,54,15,3,0,93,0.5712070423773035,Low,41,0.1132778879070907,Low,47,0.3350445486508673,Low,97,0.6615696490365589,Low,15,0.2559143582337285,Low,9,0.127921453274682,High,5,0.2428298491148853,Medium,46,0.4027003130401524,Low,75,0.5218268176562882,Medium,57,0.137483869789622,High,81,0.5053803886691565,Low,78,0.609293616707954,High,24,0.604655402548431,Medium,51,0.6835227985074512,High,67,0.9361553290566246,Medium,66,0.9251278883753672,Medium,75
Employee_161,30,20,110437,Marketing,5,0.6894646024613882,34,5,1,0,17,0.1388380394067382,High,35,0.1435420428270272,Low,56,0.0989103833938581,Low,65,0.2793760017533505,Low,29,0.8781849915540274,Medium,28,0.5662837333512669,Medium,84,0.1867555460925809,Medium,42,0.7050970196059921,High,17,0.3374040551579729,Medium,66,0.4123148969984505,Medium,39,0.6627817362641962,Medium,91,0.5472002164031984,Low,40,0.4042216044334032,Medium,1,0.137483121170137,High,80,0.0834355111087444,High,31,0.0653153485928985,Medium,86
Employee_162,30,18,129219,Marketing,5,0.4170320727124512,40,8,4,4,52,0.3315575704630085,Low,38,0.397871511054237,High,94,0.2870365888474971,Low,27,0.3844554679155718,High,25,0.4339928419469795,High,65,0.6781487191793737,High,77,0.2857012006016277,Low,65,0.1729608252953199,Medium,53,0.8676752439152633,High,23,0.6053345668737236,Medium,27,0.0094590728470349,Low,99,0.759553285564899,Medium,1,0.6032214414151528,High,35,0.337625009110495,Medium,84,0.0464452958936216,Medium,9,0.9293879171106352,Medium,67
Employee_163,28,24,94397,IT,1,0.7890964775255029,34,6,4,1,77,0.5151911617772724,Medium,42,0.2229796059707071,Low,40,0.2307550972715012,Medium,63,0.4841754830630507,Medium,29,0.9706360924776072,Medium,78,0.6254440541470229,High,60,0.6718568878145987,High,48,0.8461490100820033,Low,35,0.7780425644848983,Low,23,0.6180442525412622,Low,25,0.5549673030265276,Medium,28,0.9398997517806698,Low,62,0.5387302386132262,High,35,0.4198020418898806,Low,48,0.5705446230530091,Medium,47,0.2812994245598834,High,65
Employee_164,45,5,146609,Sales,5,0.7261811412603368,34,12,4,3,27,0.7200785940799642,High,94,0.0323856425252147,Low,81,0.3856697000365234,Medium,98,0.7934674908160909,High,91,0.7599037739664825,High,7,0.2133958480493446,High,81,0.4681808164055222,Low,65,0.4062358778180189,Low,55,0.9177295388283622,Low,82,0.8381541144384526,High,98,0.2465929437264395,High,98,0.6773823650146251,Medium,28,0.1237174149246536,Medium,17,0.97259620633338,Medium,13,0.4697134543445209,Medium,7,0.967762505188642,High,97
Employee_165,35,29,135425,Marketing,8,0.1582604412332088,59,9,1,2,23,0.0539753528483577,High,95,0.9669285736665696,High,60,0.7097465196070449,Low,84,0.416870864287353,Low,28,0.4816988462408405,Low,16,0.2696142862238992,High,6,0.4037635823657769,Medium,35,0.7290914617509174,Medium,66,0.6565583774681053,Medium,31,0.1415368887202195,Low,68,0.0108166952063734,High,91,0.7318179313421522,High,52,0.467454200094104,Medium,54,0.9362860784425407,High,81,0.9846208766978448,Low,86,0.2481846856532807,Low,81
Employee_166,41,39,117653,Marketing,2,0.5358776733546313,41,10,1,4,1,0.924153903413244,Low,7,0.7951185886406602,High,60,0.4469131461299782,High,14,0.5050135280567496,High,87,0.2844978681307916,Medium,47,0.4336098389527112,Low,52,0.8110093105593943,High,19,0.4681957007162948,Medium,44,0.6703734261823637,Medium,79,0.4567507351155304,High,18,0.9398940858884104,Medium,76,0.6129455887583832,Low,77,0.0455526613366018,Low,83,0.044871374739687,Low,18,0.7641370791714557,High,68,0.4977482246975842,Low,1
Employee_167,42,28,54032,IT,3,0.6041435899959465,32,2,0,2,33,0.5419264505785613,Medium,2,0.8218991806539199,Medium,65,0.4394444294634991,Low,4,0.93061974185009,High,69,0.0281132660940721,Low,60,0.3495124362515796,Low,26,0.1695234295733138,Low,10,0.2032443664979452,Medium,26,0.92153624769541,Medium,85,0.7697481290864797,High,55,0.9749944214934934,High,43,0.4368364126112439,Medium,75,0.6032980065267036,Medium,42,0.20243917187307,Medium,46,0.8149920811035238,Low,75,0.006256382977081,Medium,8
Employee_168,25,39,114122,Finance,3,0.656555523272384,40,1,3,4,5,0.003420238660812,Low,3,0.5904639148273298,Medium,37,0.8627244881703927,Medium,87,0.8808543117295395,Low,50,0.8039774730623241,Medium,41,0.32436512848036,Medium,38,0.6766378321794065,High,33,0.7335694482934169,Low,33,0.621875019666691,Low,85,0.7674723871688766,Low,18,0.4092838093755635,High,10,0.6091108018668603,High,96,0.6197441445762952,High,19,0.5061166735545886,High,6,0.5588323930655745,Low,3,0.5238128316497987,Medium,1
Employee_169,56,9,134472,Sales,3,0.66020235095352,58,7,1,2,89,0.8357202529976893,High,5,0.8884185772159293,Low,67,0.5988220894014669,Medium,33,0.50755420606533,Low,6,0.1024215742481361,Medium,35,0.6848215663415805,High,62,0.2740095924646584,Low,48,0.1977486045066943,Low,31,0.5435336828255171,Medium,93,0.4828763055254026,High,14,0.7244731146938858,High,34,0.4712002630747163,High,47,0.3242163482020865,Medium,74,0.0157088076819799,Low,23,0.0618539153897648,High,81,0.2256687256857543,Medium,85
Employee_170,37,3,126483,Sales,7,0.7067785960335682,36,4,3,1,53,0.8909732789553729,Medium,14,0.1351343225765352,Medium,42,0.0954975106866382,Medium,57,0.9867718979238728,Low,82,0.6495292937002801,Low,41,0.6709318210796542,Medium,44,0.3190750328761963,High,89,0.164360526223008,High,37,0.3298484137644342,Medium,75,0.9762331075264912,Low,27,0.7749070169709487,High,95,0.6608533715301429,Low,23,0.2277443697653893,Low,22,0.462955470626458,High,50,0.6076506157459056,Medium,20,0.5941475388421024,Low,85
Employee_171,54,30,108225,HR,3,0.8236468246790662,37,1,0,1,60,0.1804202128819918,Low,52,0.0148879137625688,High,6,0.7182633007804264,Low,14,0.7520981430873952,High,88,0.4002107080325605,Medium,38,0.4031474396611706,Low,78,0.7599552844434582,Low,54,0.8164699737063347,Low,76,0.2480099814296243,Medium,28,0.3674400038488035,Medium,79,0.3751306474201262,High,20,0.0401243559308746,Medium,94,0.9224156177514252,Low,42,0.95361078921349,Medium,95,0.7388500164125604,Medium,27,0.2840742428980097,Low,19
Employee_172,36,5,137559,IT,9,0.9522509132339264,30,3,2,2,20,0.9702831802075954,High,10,0.0856964341744014,Medium,8,0.606103997616475,Medium,43,0.6862558805387714,Low,82,0.7842913870146512,High,65,0.1014275323452168,High,78,0.6191287801876589,Low,5,0.6683435099156276,High,40,0.7950468740346863,Low,6,0.5010085853048787,Low,74,0.9601700932153427,Medium,47,0.1901698098285676,High,83,0.6244833710214115,Low,77,0.2257558846484552,Medium,99,0.1239800668444691,Medium,81,0.7294799921298307,Low,83
Employee_173,51,9,115963,Sales,4,0.4642561817099716,57,10,0,1,10,0.3741595477581589,Medium,87,0.448332026849099,Low,82,0.4417587080466725,Low,16,0.3781808196582039,Low,46,0.0837461867598605,High,12,0.1161430605257096,Low,4,0.4408367565636975,High,35,0.2900374694741366,Medium,81,0.9655516608819864,Low,84,0.5995141752282944,Low,86,0.284147328623369,Low,51,0.665799608165937,High,19,0.3273316878807333,Medium,93,0.7646276394298858,High,33,0.8963732225759672,Low,86,0.3946729909257326,Medium,5
Employee_174,47,33,55802,Finance,5,0.2917195296350261,56,10,0,0,49,0.41500433477742,Medium,99,0.9947139336456728,High,60,0.6491209388417277,Low,9,0.441760360578746,Medium,11,0.1772839380760555,Low,44,0.486832235246097,Low,43,0.8097060810931191,Medium,49,0.9231885899658304,Low,89,0.1433004299053892,Medium,68,0.9354634814892296,Medium,62,0.2939789429075335,Medium,55,0.5346699064237329,High,58,0.1280203166631114,Low,22,0.8099957270690372,High,85,0.8463960846528474,High,43,0.8814822260226801,Medium,14
Employee_175,32,34,80086,Sales,4,0.1925585601245476,36,11,2,4,30,0.8750520578900404,High,4,0.286398072634869,Medium,67,0.84284103736609,Low,69,0.6593013738491079,Medium,82,0.2706339784793947,Medium,70,0.558734332448305,Low,53,0.2346737772021249,High,56,0.1674929270289106,High,91,0.7206720664505352,Low,32,0.1313918207867732,High,72,0.9752484253454112,Medium,94,0.4816991344577652,Medium,78,0.927017670686343,Low,53,0.6756691469099225,High,2,0.8193166727334141,High,69,0.4366554290038154,Low,82
Employee_176,34,31,122292,IT,8,0.6471567672777813,37,2,0,0,11,0.3430186546433514,Low,72,0.1600418244729377,Medium,47,0.6556115347146287,Low,14,0.3836891793753062,Medium,29,0.2150095613551718,Low,92,0.550837069135828,Medium,18,0.8975646046160622,High,98,0.8395550848688881,Medium,32,0.3277138209803711,Low,84,0.8999140557817865,Low,24,0.215578147372384,Medium,27,0.7517744196818654,Low,41,0.9537812900285442,Low,27,0.4423860935435961,High,29,0.768847855941378,Low,52,0.1633773114941304,Medium,27
Employee_177,28,26,89099,Finance,3,0.6441349938949195,36,9,0,4,58,0.7410100838876641,Medium,40,0.4293169712642161,High,49,0.2428221380865035,High,25,0.123965214571018,Low,10,0.7816912679319024,Low,91,0.7069383246110177,Low,18,0.5569119679202564,Medium,3,0.7739838155018852,Medium,66,0.7679588456006284,High,34,0.2406073459300107,High,46,0.076740794419719,Low,72,0.0834416890629278,High,83,0.0404911978340677,High,78,0.4068041921914342,Medium,54,0.0002230160801512,High,93,0.9928686080689296,Low,83
Employee_178,50,25,130168,Marketing,1,0.1755080092646891,54,7,3,0,88,0.7744860003733697,Medium,5,0.392838412167463,High,66,0.8893118202937879,Medium,39,0.9159422332655608,High,89,0.0673046855343822,High,7,0.2572976514405231,High,96,0.1706397603011835,High,20,0.4174264663517786,Medium,15,0.8652887770341894,Low,37,0.6066506542553161,High,73,0.591215458391871,High,60,0.2654131398023265,Medium,61,0.0330071670981994,Medium,86,0.9626152564276412,Medium,60,0.6557295100628245,Low,41,0.0664993609493048,Medium,57
Employee_179,40,4,132470,Marketing,8,0.4774378333194821,49,2,3,1,9,0.8159624704192603,Low,31,0.3636783950556496,Low,23,0.1663285994052269,Medium,16,0.7832134964359357,Medium,66,0.8545677014378619,High,52,0.6294698060424521,Medium,16,0.391437905484939,Medium,19,0.0002131651964785,Low,21,0.0378918483548379,Medium,91,0.7467948684404945,Medium,61,0.3060505074229382,Medium,31,0.7233571819173708,High,21,0.8129428058045569,Medium,50,0.4428473592986987,High,53,0.6726526239371742,High,6,0.1981664113196397,High,91
Employee_180,27,24,99613,Sales,1,0.1026979573971806,35,12,0,1,63,0.0499744126237569,Medium,82,0.8214905601570428,High,57,0.2696414980968732,High,26,0.1707209753292529,Medium,77,0.7821815010672625,High,51,0.5743056935869622,High,40,0.4160608408460376,Medium,25,0.011590514106276,Low,94,0.4900778798439642,Medium,73,0.8052940484620944,High,15,0.7962654436332589,Medium,54,0.4176316922340118,Low,28,0.5033623120859136,Medium,18,0.102326799981827,Medium,81,0.6309290310182089,Medium,47,0.8081955853106506,High,10
Employee_181,22,9,74042,Marketing,4,0.2887357889511802,45,18,3,0,69,0.8060478550442423,Medium,84,0.3748333089465354,Low,48,0.0820383447721501,High,94,0.8715854554503358,High,44,0.4851718003378377,High,40,0.675530533801866,Medium,70,0.3946218291185228,Medium,53,0.1903995391378726,Medium,49,0.0031530801925665,Low,41,0.6952406405006512,Medium,87,0.0957276963317074,High,32,0.0228349765749273,Low,1,0.364127618644943,Medium,8,0.7801236469054268,Medium,9,0.0307623900868768,High,62,0.8357103321003375,High,25
Employee_182,50,10,111106,HR,7,0.0021782980118149,48,2,2,0,1,0.7498102451759682,High,65,0.9506475316140296,Medium,47,0.9844372132576208,High,18,0.1369574259768259,Low,79,0.1977796828339462,Medium,63,0.8289284562071277,Medium,25,0.0016623840848503,Low,45,0.649353439167163,Medium,75,0.1156793276851334,Medium,42,0.3653071207890895,High,9,0.8291849489258816,High,41,0.7336471560957247,Medium,44,0.6012365460256456,Medium,38,0.6647194903391361,Low,89,0.8224253491186647,High,13,0.3965319950394451,Medium,6
Employee_183,36,22,85103,HR,6,0.2546114939343167,35,2,3,1,47,0.292842833578647,High,44,0.7798982894712921,Medium,71,0.148586206217014,Low,57,0.0620054901702266,Medium,50,0.1843461954616678,Low,91,0.4629818225133666,Low,31,0.2328057645345156,Low,54,0.1714932457544865,Low,38,0.7290546944828252,High,79,0.3019180387873925,Medium,10,0.3222871654336336,Low,93,0.295154212536894,Low,91,0.024387482061272,High,89,0.7819691536336587,Low,62,0.4141043983291185,High,38,0.7204166045082749,High,11
Employee_184,52,34,76618,Finance,9,0.1263018241970104,30,3,2,4,15,0.4132723110467549,High,26,0.37275342268837,High,79,0.4401452825962048,High,85,0.0194152911795401,High,47,0.7237966337661123,Low,34,0.2991091635783393,Medium,71,0.0142638995591675,Medium,26,0.6892507817660568,Medium,79,0.0969547505234417,Medium,64,0.2979808673951479,High,46,0.7459414820758792,High,8,0.7298525689425864,High,53,0.548512989872981,High,19,0.3835404688233246,High,73,0.1114134216461423,High,87,0.1507756710779838,Medium,17
Employee_185,45,33,103362,HR,4,0.0221889642577945,54,11,0,0,67,0.9286151029509976,Medium,40,0.3407598293336804,Medium,57,0.2755134578584421,Medium,23,0.2299537617897545,High,27,0.3490813441700555,High,25,0.3971961193989736,Low,77,0.8413562197076776,Medium,62,0.8804068740727624,High,99,0.0781135243289983,Medium,15,0.9376996545262004,High,52,0.551278881051057,High,89,0.2741851014924162,Low,60,0.8377309760425918,High,7,0.1043497309942744,High,73,0.8830117899655145,Low,4,0.7117172433318347,High,48
Employee_186,28,37,31095,HR,1,0.6794526525783846,43,7,4,3,18,0.0813686974040449,Medium,2,0.9826873334785118,Low,15,0.368499544886666,Medium,22,0.8333796026748981,Low,72,0.1816490288653351,High,45,0.6030685781698563,Low,74,0.5139890029760654,High,90,0.7783773811733065,Medium,77,0.6228731058553104,High,23,0.0780449333126077,Low,31,0.8120796049874703,Medium,83,0.3209843180363818,High,16,0.4225673901459538,High,53,0.9757546680975688,Medium,45,0.1123982777775528,Low,23,0.1026789483842661,High,20
Employee_187,27,26,67615,IT,9,0.6030124128748777,56,2,1,1,59,0.7640444018992549,High,23,0.1156863262485629,High,52,0.1052273937786947,High,38,0.9449300395212514,High,6,0.7034708692550206,Low,54,0.4457315124230502,Medium,41,0.1134453906283379,Medium,2,0.3564004937236817,Low,4,0.0353480798768727,Low,9,0.8086948224388494,Low,53,0.919464324510119,High,26,0.9899728602482064,High,97,0.0775038810107325,Low,57,0.2686401426103357,High,30,0.3022930579335173,Low,77,0.3361114288904788,Medium,55
Employee_188,48,25,125974,HR,6,0.2560768275082258,44,8,2,0,49,0.9033670830456616,High,38,0.4595238460633389,High,82,0.8846488731705702,Medium,37,0.25498629987028,High,23,0.7367447114432386,Low,6,0.3285365446243327,Medium,30,0.5560259887950835,Medium,88,0.4574123160177821,Low,55,0.5074031035939135,Medium,6,0.4632494446760964,Medium,89,0.2679204224784359,Medium,38,0.1456100136422361,Medium,82,0.7143719180930457,Medium,38,0.9645575760243268,High,92,0.3907396855713546,Low,63,0.951263028326363,High,5
Employee_189,23,24,95627,Sales,7,0.3048338063018666,49,8,2,4,31,0.2080437984046342,Medium,6,0.2754874284726911,Medium,86,0.9762985584380648,High,85,0.5584710629407238,High,94,0.3992097927079773,High,10,0.9846343667669384,Low,86,0.4375297443138622,Medium,92,0.9758865735562132,Medium,20,0.1622386884933639,High,86,0.7464541096150711,Medium,32,0.1250412257353272,High,75,0.9704441323698166,High,53,0.7029704856706137,Low,63,0.0824378658331213,Medium,7,0.0088840393752622,Medium,40,0.9505417468123192,Low,71
Employee_190,49,14,45388,Marketing,9,0.272528017198419,31,13,2,0,68,0.2692775478027529,Medium,73,0.0806773350343424,High,22,0.9237752690255684,Medium,33,0.726527448290445,Low,58,0.4328684431170833,Medium,57,0.4390663694452897,High,88,0.0585158307709997,Medium,93,0.6250446262913016,High,42,0.3984726638455805,Medium,75,0.9185960000074748,Medium,78,0.704248794943437,Medium,16,0.1188860889719247,Medium,51,0.3773428298513417,High,78,0.5343656125122689,Low,85,0.4232591940567795,Low,88,0.1974332024089368,High,90
Employee_191,52,17,47402,HR,3,0.4844725021020872,56,17,4,0,70,0.5525868453821087,Low,13,0.3323537816330122,High,90,0.3129859501610306,High,75,0.6532444301096976,High,67,0.6702776987076019,Medium,75,0.1795680534712554,Low,78,0.2851491512998988,High,57,0.200513022974654,Low,35,0.4738563678443378,High,53,0.9065058667993902,Medium,18,0.0449647288361583,High,21,0.9801434967318512,Low,77,0.489012279250027,High,58,0.4366485067368308,Medium,77,0.1090232513763593,Low,73,0.011588007129164,High,16
Employee_192,35,4,141742,Marketing,3,0.7711873463431649,59,16,3,3,6,0.8567150258979435,Medium,21,0.5046936478836085,High,8,0.2452459969169663,Medium,94,0.9567655733640382,Low,11,0.5645421749686438,High,63,0.1665507711893311,High,47,0.5757526966447791,High,85,0.5825529309963571,Low,30,0.3242394451897544,Medium,11,0.5826590619833549,Low,80,0.3475372976992864,Low,8,0.0102333080792352,Medium,26,0.9476590711373384,Low,51,0.2705402932746887,High,73,0.6344469398141371,Low,77,0.2012504499291859,High,31
Employee_193,34,19,120567,Marketing,2,0.7797690068186871,54,6,3,3,19,0.0838993271466332,Medium,29,0.3502869407303686,Medium,9,0.5138117326944299,Low,25,0.6145365237033565,High,66,0.58075152009545,Low,74,0.0708222037576579,Medium,12,0.3845574600913468,Medium,8,0.4653270177890305,Low,90,0.0917326984278465,High,49,0.2695733474109382,Low,93,0.2550213721526981,High,48,0.3334753155889185,Low,75,0.7823020665924625,Medium,73,0.6855372721331475,Low,52,0.9412816551094912,Medium,82,0.9915928628612016,Medium,15
Employee_194,47,8,98928,Finance,2,0.8416370922179063,46,11,4,0,74,0.1586291841289835,High,25,0.6794039391933251,Low,38,0.3471179281767557,High,8,0.4111642763246494,Low,73,0.6040316150219531,Medium,50,0.0348063721353978,Medium,14,0.7776463651111933,Low,19,0.5236868133515935,High,20,0.6587566468301564,Low,88,0.7412244753694511,High,33,0.7381415356652336,High,96,0.1707654894230192,Low,96,0.5089173979271173,Medium,82,0.447752846642395,High,38,0.0539498786415746,High,93,0.904573059751156,Medium,70
Employee_195,45,7,93603,Marketing,4,0.2812273991038339,33,9,1,2,47,0.9410046899141056,Low,25,0.193133843179845,Low,29,0.1194427467307748,High,75,0.7872915127294884,Medium,38,0.8665563086410341,Low,67,0.9986663985205788,Low,28,0.4075742359030492,Medium,36,0.1627963775484806,Medium,86,0.0842848291234092,Low,79,0.9035457195574892,High,56,0.2607944802462797,Low,91,0.260594133363353,Medium,15,0.9321869766451526,High,5,0.499509516672467,Low,55,0.3545195266043794,High,20,0.4364320543831702,Medium,36
Employee_196,27,24,128303,HR,9,0.9387447490943526,58,17,2,2,63,0.9954745622460908,High,44,0.8733001114656513,Low,52,0.4603282272501449,Low,1,0.3337101211615549,High,83,0.7263645803195862,High,6,0.9640808785073932,Low,46,0.4020258656424486,High,81,0.0287876254434871,Medium,56,0.5498102724507157,Low,75,0.5130925637528735,Medium,14,0.2817515108442974,Low,65,0.5382749028073593,Low,69,0.967821402267634,High,28,0.0823033557989728,Low,27,0.081816466691612,Low,2,0.0382933769139746,Low,90
Employee_197,57,6,144063,Marketing,9,0.912589941331645,37,19,1,1,6,0.9984902041347072,High,42,0.0533066476694227,Low,40,0.3321757451094467,Medium,9,0.629809175049462,High,93,0.3762915324181544,Medium,1,0.835821952096075,High,52,0.9525322683083548,Medium,83,0.2784304562099965,High,72,0.7120842476015778,High,44,0.4238607637310385,Low,26,0.4454093002095626,Medium,34,0.6458634985890176,Low,82,0.539129839347207,Medium,50,0.2639536344599186,High,85,0.3548008310953,High,88,0.1554846666616279,Medium,55
